Latitude,Longitude,ndvi,ndwi,hsi,data,colecao,MHTEMPMAX(media-harmonica-temperatura-maxima(C)),MHTEMPMIN(media-harmonica-temperatura-minima(C)),SUMCHUVA(soma-chuva(mm)),MHEVAPOTRANSPIRACAO(media-harmonica-soma-evapotranspiracao(mm))
-8.4423,-28749,0.285376608371735,-0.373458802700043,0.658835411071777,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.641313552856445,25.4067440032959,202.99998474121094,4.4756245613098145
-8.2014,-30696,0.276159405708313,-0.355181843042374,0.631341218948364,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.730316162109375,25.40704917907715,248.29998779296875,4.387014865875244
-8.4999,-26421,0.269888192415237,-0.344006925821304,0.613895118236542,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.54007911682129,25.32620620727539,323.300048828125,4.581571578979492
-7.6971,-24264,0.293138921260834,-0.381532669067383,0.674671590328217,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.513957977294922,25.38547706604004,251.90000915527344,4.553639888763428
-7101,-32721,0.278068244457245,-0.351914584636688,0.629982829093933,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.83037757873535,25.485267639160156,410.60003662109375,4.1838178634643555
-8.3529,-25671,0.281795024871826,-0.366037726402283,0.647832751274109,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.557802200317383,25.34336280822754,277.0,4.55155086517334
-8.4234,-41724,0.250896275043488,-0.312350422143936,0.563246726989746,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,30.729429244995117,21.39008140563965,37.000003814697266,5.275018692016602
-7.2369,-33303,0.290042966604233,-0.378361433744431,0.668404400348663,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.86369514465332,25.455530166625977,493.89996337890625,4.229846000671387
-7.7529,-34596,0.282790035009384,-0.368321537971497,0.651111602783203,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.59380531311035,25.135391235351562,649.3001098632812,3.9903929233551025
-8.3133,-38346,0.28283229470253,-0.364761203527451,0.64759349822998,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.953927993774414,19.927644729614258,111.10000610351562,4.044068813323975
-8.0403,-27882,0.284689009189606,-0.366310745477676,0.650999784469604,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.725841522216797,25.426631927490234,258.8000183105469,4.503121376037598
-8.3565,-24492,0.302596300840378,-0.402248442173004,0.70484471321106,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.462726593017578,25.294511795043945,260.9000244140625,4.5812811851501465
-8.3595,-25185,0.291564702987671,-0.384443491697311,0.676008224487305,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.51536750793457,25.322574615478516,260.20001220703125,4.5517401695251465
-6.9579,-33888,0.273777931928635,-0.346788316965103,0.620566248893738,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.925861358642578,25.39967155456543,497.7000427246094,4.168317794799805
-8.0997,-37044,0.0370058454573154,-0.0332719087600708,0.0702777504920959,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.02608299255371,18.847972869873047,104.29999542236328,3.7932064533233643
-8.2272,-34227,0.0028537297621369,0.0012593623250722,0.0015943674370646,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.633522033691406,25.27175521850586,418.6999816894531,4.210750102996826
-7.7517,-27606,0.281646937131882,-0.361617207527161,0.643264174461365,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.76066780090332,25.4406795501709,302.5999450683594,4.513187408447266
-7.6212,-24216,0.274372696876526,-0.350055187940598,0.624427914619446,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.552919387817383,25.436429977416992,220.5,4.540985107421875
-6942,-26637,0.268211305141449,-0.335970371961594,0.60418164730072,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.805198669433594,25.54051971435547,193.90000915527344,4.484379768371582
-7.6368,-24582,0.257536351680756,-0.322092205286026,0.579628586769104,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.538787841796875,25.38035011291504,227.99998474121094,4.54677677154541
-8.1813,-31821,0.300278067588806,-0.397550225257874,0.69782829284668,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.76824378967285,25.444133758544922,255.90000915527344,4.341935634613037
-8.3601,-30285,0.269153296947479,-0.345050811767578,0.614204108715057,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.696958541870117,25.3996639251709,239.60000610351562,4.386683464050293
-7.3506,-21717,0.265406280755997,-0.334597229957581,0.600003480911255,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.465913772583008,25.452898025512695,257.5,4.624075412750244
-7.4775,-33246,0.288032025098801,-0.374506741762161,0.662538766860962,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.873065948486328,25.459592819213867,494.8000183105469,4.258510589599609
-6.9291,-25941,0.154965996742249,-0.1762425750494,0.33120858669281,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.753528594970703,25.539064407348633,161.0,4.483455181121826
-8.3607,-26709,0.285899877548218,-0.3745256960392,0.660425543785095,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.637718200683594,25.35829734802246,407.20001220703125,4.567887306213379
-7.0536,-23.31,0.0349365323781967,-0.0315334238111973,0.0664699524641037,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.6096248626709,25.53643798828125,203.00001525878906,4.659442901611328
-6.7383,-32778,0.281744033098221,-0.35305467247963,0.63479870557785,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.834638595581055,25.4650936126709,446.8000183105469,4.136486053466797
-7.5222,-22119,0.290165036916733,-0.377955317497253,0.668120384216309,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.434682846069336,25.429994583129883,265.29998779296875,4.643006324768066
-7.1895,-39927,0.226786941289902,-0.267681539058685,0.494468480348587,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.219099044799805,18.732507705688477,59.30000305175781,4.0926384925842285
-7.6677,-35058,0.303524047136307,-0.404722452163696,0.708246469497681,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.780902862548828,21.47154426574707,408.0999755859375,3.0245511531829834
-8.5995,-29853,0.274300247430801,-0.352115899324417,0.626416146755219,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.65163803100586,25.38604164123535,234.39999389648438,4.422073841094971
-7407,-22077,0.260390430688858,-0.32801154255867,0.588401973247528,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.434682846069336,25.429994583129883,265.29998779296875,4.643975734710693
-7.1313,-29097,0.258217245340347,-0.322132468223572,0.580349683761597,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.80362892150879,25.468692779541016,299.79998779296875,4.3691253662109375
-8.0766,-30747,0.273530900478363,-0.351257055997849,0.624787926673889,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.752056121826172,25.431396484375,260.8000183105469,4.339336395263672
-8.1774,-28005,0.243223085999489,-0.302584886550903,0.545807957649231,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.682729721069336,25.41938591003418,247.60000610351562,4.511350631713867
-8.1858,-27564,0.281940668821335,-0.365550339221954,0.647490978240967,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.66040802001953,25.388166427612305,344.9000244140625,4.540781497955322
-7.8525,-30438,0.112893730401993,-0.116883113980293,0.229776844382286,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.786182403564453,25.460636138916016,274.0,4.324495315551758
-7.3014,-35151,0.268090099096298,-0.338893800973892,0.60698390007019,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.509552001953125,21.580415725708008,316.8999938964844,2.997736692428589
-6.8892,-31959,0.288830369710922,-0.365631878376007,0.654462218284607,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.81597137451172,25.492313385009766,376.3999938964844,4.178284168243408
-8.3715,-38445,0.274953007698059,-0.344469398260117,0.619422435760498,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,29.036821365356445,20.297298431396484,86.00000762939453,4.018778324127197
-7947,-35004,0.308898270130157,-0.413870692253113,0.72276896238327,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.071916580200195,22.24437713623047,431.6999816894531,3.0989978313446045
-7.4772,-26553,0.0283245015889406,-0.0187660660594702,0.0470905676484108,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.738601684570312,25.45001220703125,197.8000030517578,4.4909348487854
-6948,-29295,0.262039572000504,-0.32795125246048,0.589990854263306,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.81998062133789,25.496150970458984,353.79998779296875,4.354329586029053
-7.2066,-39774,-0.0501003079116344,0.0344089306890965,-0.0845092386007309,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.432249069213867,19.779882431030273,59.900001525878906,4.198409080505371
-6.9627,-27456,0.298544645309448,-0.38730987906456,0.685854554176331,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.815277099609375,25.55484390258789,235.0,4.496068000793457
-7.0308,-40149,0.255038172006607,-0.313119649887085,0.56815779209137,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,29.361190795898438,20.559825897216797,82.39999389648438,4.581300258636475
-7.8153,-27501,0.285641968250275,-0.370573192834854,0.656215190887451,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.76066780090332,25.4406795501709,302.5999450683594,4.513285160064697
-8271,-24372,0.272260069847107,-0.347979187965393,0.6202392578125,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.4324893951416,25.289493560791016,238.50001525878906,4.568335056304932
-7.0797,-22245,0.300456166267395,-0.39151868224144,0.691974878311157,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.540843963623047,25.486234664916992,193.90000915527344,4.603756427764893
-8.1918,-25323,0.283569723367691,-0.366570085287094,0.650139808654785,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.51536750793457,25.322574615478516,260.20001220703125,4.551901340484619
-7.8396,-35382,0.202572092413902,-0.239825814962387,0.442397892475128,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.325729370117188,21.451343536376953,299.8999938964844,2.95339035987854
-7.0575,-30318,0.295451253652573,-0.388855308294296,0.684306561946869,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.794544219970703,25.488248825073242,456.5999755859375,4.277421951293945
-6.9363,-26985,0.293666690587997,-0.369630426168442,0.663297116756439,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.80384063720703,25.539264678955078,211.8000030517578,4.489075183868408
-8.2161,-24033,0.282105594873428,-0.364465206861496,0.646570801734924,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.409076690673828,25.283464431762695,216.60000610351562,4.57869291305542
-7.5783,-28068,0.274627208709717,-0.350376158952713,0.625003337860107,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.798280715942383,25.499305725097656,288.9000244140625,4.483717918395996
-8.6652,-25899,0.248985826969147,-0.315999329090118,0.564985156059265,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.461580276489258,25.264963150024414,268.3999938964844,4.568980693817139
-7.1679,-38.58,0.234414398670197,-0.281307518482208,0.515721917152405,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.764936447143555,19.19427490234375,85.30000305175781,4.454826354980469
-7.2102,-35052,0.177459731698036,-0.199026376008987,0.376486122608185,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.623037338256836,21.967784881591797,412.79998779296875,3.208181381225586
-8.4183,-36066,-0.0866942033171654,0.0585405789315701,-0.145234778523445,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,24.581892013549805,18.053274154663086,236.1999969482422,2.7715024948120117
-8.4138,-32433,0.226852163672447,-0.269523769617081,0.496375918388367,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.77866554260254,25.464080810546875,259.8000183105469,4.436238765716553
-7.1703,-26097,0.27977791428566,-0.355628103017807,0.635406017303467,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.735946655273438,25.494115829467773,170.2000274658203,4.485260963439941
-7.3902,-28.41,0.0220038574188948,-0.0151774790138006,0.0371813364326954,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.796667098999023,25.480274200439453,282.1000061035156,4.430513858795166
-8.3229,-36015,0.0734441131353378,-0.0493933781981468,0.122837491333485,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,25.339900970458984,18.988399505615234,147.79998779296875,2.8909356594085693
-8277,-29571,0.272491216659546,-0.34831714630127,0.620808362960815,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.696636199951172,25.414196014404297,220.29998779296875,4.411573886871338
-7.6899,-28257,0.289823114871979,-0.377760320901871,0.667583465576172,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.766572952270508,25.448162078857422,280.70001220703125,4.475815296173096
-7692,-37989,0.277046769857407,-0.346930176019669,0.623976945877075,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.11092758178711,18.683839797973633,128.20001220703125,3.990964889526367
-7.6884,-26325,0.26468101143837,-0.339483141899109,0.604164123535156,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.70366096496582,25.41246223449707,235.79998779296875,4.513981819152832
-7.7451,-34464,0.0360409133136272,-0.0289110373705626,0.0649519488215446,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.59380531311035,25.135391235351562,649.3001098632812,3.9894776344299316
-6.9876,-31491,0.297955453395844,-0.392232567071915,0.690188050270081,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.82253074645996,25.49445152282715,431.8000183105469,4.193786144256592
-7.0029,-20742,0.292433053255081,-0.377533793449402,0.669966816902161,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.39232063293457,25.41387367248535,165.29998779296875,4.696364879608154
-7872,-23493,0.284383833408356,-0.369013249874115,0.653397083282471,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.490121841430664,25.39449119567871,244.50001525878906,4.640191555023193
-8.5059,-25167,0.27470588684082,-0.359119802713394,0.633825659751892,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.454193115234375,25.270463943481445,273.8000183105469,4.554668426513672
-7.9176,-33189,0.209256529808044,-0.242690443992615,0.451946973800659,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.84609603881836,25.471467971801758,423.5,4.307155609130859
-7.1379,-23055,0.254746496677399,-0.315312832593918,0.570059299468994,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.549753189086914,25.463987350463867,203.90000915527344,4.669264316558838
-7.4865,-34803,0.294039934873581,-0.384787410497665,0.678827345371246,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.540157318115234,23.04220199584961,408.0999755859375,3.0919485092163086
-8.3946,-42339,0.281638592481613,-0.366156786680222,0.647795379161835,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,32.19486999511719,22.845678329467773,24.80000114440918,5.475796699523926
-6.7698,-34113,0.180931344628334,-0.237798720598221,0.418730080127716,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.954710006713867,25.42925453186035,519.9000244140625,4.152917385101318
-8.2668,-31083,0.307610481977463,-0.414356142282486,0.721966624259949,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7502384185791,25.41411590576172,258.79998779296875,4.379077911376953
-8.3673,-42417,0.262819021940231,-0.33585312962532,0.598672151565552,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,31.737459182739258,22.164979934692383,24.80000114440918,5.450443744659424
-8.2296,-25.17,0.25823301076889,-0.332389712333679,0.59062272310257,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.51536750793457,25.322574615478516,260.20001220703125,4.552574157714844
-7.4175,-28593,0.0190896652638912,-0.0129117593169212,0.0320014245808125,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.796667098999023,25.480274200439453,282.1000061035156,4.430476188659668
-8.0376,-35442,0.2696433365345,-0.333166480064392,0.60280978679657,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.85051918029785,21.05837631225586,200.09999084472656,2.9364380836486816
-8.5374,-25395,0.270225703716278,-0.345637202262878,0.615862905979156,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.483118057250977,25.295391082763672,274.1999816894531,4.550546169281006
-7.1595,-22833,0.262298166751862,-0.325436592102051,0.587734758853912,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.539306640625,25.463613510131836,199.00001525878906,4.667224407196045
-7.9134,-39753,0.231814101338387,-0.282146483659744,0.513960599899292,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.951969146728516,19.72014617919922,65.5,4.273822784423828
-7434,-26673,0.277028799057007,-0.353425621986389,0.630454421043396,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.754924774169922,25.454784393310547,210.7000274658203,4.494826793670654
-8772,-26457,0.254325687885284,-0.317755490541458,0.572081208229065,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.50017738342285,25.286718368530273,250.29998779296875,4.593746185302734
-6.7101,-34995,0.137590184807777,-0.150944918394089,0.288535118103027,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.052715301513672,23.53744125366211,604.1000366210938,3.4373409748077393
-7.0905,-27435,0.265995293855667,-0.318949282169342,0.584944605827332,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.815277099609375,25.55484390258789,235.0,4.495647430419922
-8.0025,-25398,0.304571092128754,-0.40512889623642,0.709699988365173,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.59817123413086,25.36458396911621,269.79998779296875,4.53812313079834
-7.2465,-40.35,0.230343088507652,-0.273421257734299,0.50376433134079,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.776540756225586,18.61579132080078,52.400001525878906,4.451224327087402
-8.1885,-32109,0.28284752368927,-0.364601105451584,0.647448658943176,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.77154541015625,25.437232971191406,273.5000305175781,4.338390827178955
-7.6878,-31803,-0.0008238363079726,0.0074275978840887,-0.0082514341920614,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.786361694335938,25.448291778564453,322.0999755859375,4.272905349731445
-6.8583,-28674,0.203016877174377,-0.228366762399673,0.431383639574051,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.863889694213867,25.482524871826172,357.8999938964844,4.417468070983887
-8.2719,-38298,0.289140254259109,-0.385179221630096,0.674319505691528,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.882186889648438,19.85576057434082,111.10000610351562,4.037416934967041
-7.5102,-37683,0.258605897426605,-0.317512333393097,0.576118230819702,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.891672134399414,18.17811393737793,106.79998779296875,4.237778663635254
-7.5081,-40752,0.158959895372391,-0.188236758112907,0.347196638584137,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.864269256591797,19.362215042114258,45.600006103515625,5.090726375579834
-8.2248,-28164,0.265056312084198,-0.334863096475601,0.599919438362122,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.685617446899414,25.415205001831055,214.1000213623047,4.490541458129883
-8.3163,-43266,0.274342119693756,-0.353668034076691,0.628010153770447,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,31.257381439208984,21.566776275634766,34.10000228881836,5.5498809814453125
-8.2203,-39459,0.0983429029583931,-0.111971944570541,0.210314840078354,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,29.445783615112305,20.441967010498047,39.0,4.42436408996582
-8.1336,-35121,0.272956401109695,-0.353806108236313,0.626762509346008,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.75396728515625,21.560672760009766,640.2999877929688,3.17502498626709
-8.3208,-37587,0.255861163139343,-0.311436057090759,0.567297220230103,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.64974594116211,19.468172073364258,106.00000762939453,3.9123337268829346
-8.1621,-30.87,0.272876530885696,-0.343825846910477,0.616702377796173,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.730316162109375,25.40704917907715,248.29998779296875,4.387032508850098
-7.6518,-35658,0.304046481847763,-0.404951304197311,0.708997786045074,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.850849151611328,20.31293487548828,203.6999969482422,3.055093765258789
-7.0038,-39906,0.250445425510406,-0.308751732110977,0.559197187423706,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,29.39126205444336,20.66301727294922,97.29999542236328,4.382369518280029
-7.5057,-34947,0.299975663423538,-0.393526047468185,0.693501710891724,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.06201934814453,22.46050262451172,419.5,3.0765738487243652
-6.7731,-38577,0.291244119405746,-0.360546499490738,0.651790618896484,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,31.48777198791504,21.628217697143555,55.39999771118164,5.131925582885742
-7.0023,-34377,0.304053127765656,-0.394241124391556,0.698294281959534,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.82600975036621,25.26401138305664,670.5999755859375,4.003170013427734
-8.3742,-32865,0.248690947890282,-0.30595400929451,0.55464494228363,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.81025505065918,25.466575622558594,324.3000183105469,4.3717875480651855
-7266,-40668,0.145192310214043,-0.153907120227814,0.299099445343018,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,30.41090202331543,20.67477798461914,40.20000076293945,5.319632053375244
-8352,-43056,0.272409111261368,-0.347890585660934,0.620299696922302,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,30.938575744628906,21.30034828186035,38.20000457763672,5.443088531494141
