x,y,ndvi,ndwi,hsi,data,colecao,temp_max,temp_min,chuva,evapo,condicao
-8.2014,-30696,0.276159405708313,-0.355181843042374,0.631341218948364,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7303161621094,25.4070491790771,248.299987792969,4.38701486587524,normal
-8.4999,-26421,0.269888192415237,-0.344006925821304,0.613895118236542,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5400791168213,25.3262062072754,323.300048828125,4.58157157897949,normal
-7.6971,-24264,0.293138921260834,-0.381532669067383,0.674671590328217,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5139579772949,25.38547706604,251.900009155273,4.55363988876343,normal
-7101,-32721,0.278068244457245,-0.351914584636688,0.629982829093933,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8303775787354,25.4852676391602,410.600036621094,4.18381786346436,normal
-8.3529,-25671,0.281795024871826,-0.366037726402283,0.647832751274109,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5578022003174,25.3433628082275,277,4.55155086517334,normal
-8.4234,-41724,0.250896275043488,-0.312350422143936,0.563246726989746,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,30.7294292449951,21.3900814056396,37.0000038146973,5.2750186920166,normal
-7.2369,-33303,0.290042966604233,-0.378361433744431,0.668404400348663,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8636951446533,25.455530166626,493.899963378906,4.22984600067139,normal
-7.7529,-34596,0.282790035009384,-0.368321537971497,0.651111602783203,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5938053131104,25.1353912353516,649.300109863281,3.9903929233551,normal
-8.3133,-38346,0.28283229470253,-0.364761203527451,0.64759349822998,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.9539279937744,19.9276447296143,111.100006103516,4.04406881332397,normal
-8.0403,-27882,0.284689009189606,-0.366310745477676,0.650999784469604,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7258415222168,25.4266319274902,258.800018310547,4.5031213760376,normal
-8.3565,-24492,0.302596300840378,-0.402248442173004,0.70484471321106,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.4627265930176,25.2945117950439,260.900024414062,4.58128118515015,normal
-8.3595,-25185,0.291564702987671,-0.384443491697311,0.676008224487305,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5153675079346,25.3225746154785,260.200012207031,4.55174016952515,normal
-6.9579,-33888,0.273777931928635,-0.346788316965103,0.620566248893738,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.9258613586426,25.3996715545654,497.700042724609,4.1683177947998,normal
-8.0997,-37044,0.0370058454573154,-0.0332719087600708,0.0702777504920959,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.0260829925537,18.847972869873,104.299995422363,3.79320645332336,normal
-8.2272,-34227,0.0028537297621369,0.0012593623250722,0.0015943674370646,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.6335220336914,25.2717552185059,418.699981689453,4.21075010299683,normal
-7.7517,-27606,0.281646937131882,-0.361617207527161,0.643264174461365,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7606678009033,25.4406795501709,302.599945068359,4.51318740844727,normal
-7.6212,-24216,0.274372696876526,-0.350055187940598,0.624427914619446,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5529193878174,25.436429977417,220.5,4.54098510742188,normal
-6942,-26637,0.268211305141449,-0.335970371961594,0.60418164730072,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8051986694336,25.5405197143555,193.900009155273,4.48437976837158,normal
-7.6368,-24582,0.257536351680756,-0.322092205286026,0.579628586769104,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5387878417969,25.380350112915,227.999984741211,4.54677677154541,normal
-8.1813,-31821,0.300278067588806,-0.397550225257874,0.69782829284668,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7682437896729,25.4441337585449,255.900009155273,4.34193563461304,normal
-8.3601,-30285,0.269153296947479,-0.345050811767578,0.614204108715057,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.6969585418701,25.3996639251709,239.600006103516,4.38668346405029,normal
-7.3506,-21717,0.265406280755997,-0.334597229957581,0.600003480911255,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.465913772583,25.4528980255127,257.5,4.62407541275024,normal
-7.4775,-33246,0.288032025098801,-0.374506741762161,0.662538766860962,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8730659484863,25.4595928192139,494.800018310547,4.25851058959961,normal
-6.9291,-25941,0.154965996742249,-0.1762425750494,0.33120858669281,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7535285949707,25.5390644073486,161,4.48345518112183,normal
-8.3607,-26709,0.285899877548218,-0.3745256960392,0.660425543785095,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.6377182006836,25.3582973480225,407.200012207031,4.56788730621338,normal
-7.0536,-23.31,0.0349365323781967,-0.0315334238111973,0.0664699524641037,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.6096248626709,25.5364379882812,203.000015258789,4.65944290161133,normal
-6.7383,-32778,0.281744033098221,-0.35305467247963,0.63479870557785,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8346385955811,25.4650936126709,446.800018310547,4.1364860534668,normal
-7.5222,-22119,0.290165036916733,-0.377955317497253,0.668120384216309,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.4346828460693,25.4299945831299,265.299987792969,4.64300632476807,normal
-7.1895,-39927,0.226786941289902,-0.267681539058685,0.494468480348587,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.2190990447998,18.7325077056885,59.3000030517578,4.09263849258423,normal
-7.6677,-35058,0.303524047136307,-0.404722452163696,0.708246469497681,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7809028625488,21.4715442657471,408.099975585938,3.02455115318298,normal
-8.5995,-29853,0.274300247430801,-0.352115899324417,0.626416146755219,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.6516380310059,25.3860416412354,234.399993896484,4.42207384109497,normal
-7407,-22077,0.260390430688858,-0.32801154255867,0.588401973247528,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.4346828460693,25.4299945831299,265.299987792969,4.64397573471069,normal
-7.1313,-29097,0.258217245340347,-0.322132468223572,0.580349683761597,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8036289215088,25.468692779541,299.799987792969,4.36912536621094,normal
-8.0766,-30747,0.273530900478363,-0.351257055997849,0.624787926673889,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7520561218262,25.431396484375,260.800018310547,4.33933639526367,normal
-8.1774,-28005,0.243223085999489,-0.302584886550903,0.545807957649231,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.6827297210693,25.4193859100342,247.600006103516,4.51135063171387,normal
-8.1858,-27564,0.281940668821335,-0.365550339221954,0.647490978240967,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.6604080200195,25.3881664276123,344.900024414062,4.54078149795532,normal
-7.8525,-30438,0.112893730401993,-0.116883113980293,0.229776844382286,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7861824035645,25.460636138916,274,4.32449531555176,normal
-7.3014,-35151,0.268090099096298,-0.338893800973892,0.60698390007019,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.5095520019531,21.580415725708,316.899993896484,2.99773669242859,normal
-6.8892,-31959,0.288830369710922,-0.365631878376007,0.654462218284607,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8159713745117,25.4923133850098,376.399993896484,4.17828416824341,normal
-8.3715,-38445,0.274953007698059,-0.344469398260117,0.619422435760498,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,29.0368213653564,20.2972984313965,86.0000076293945,4.0187783241272,normal
-7947,-35004,0.308898270130157,-0.413870692253113,0.72276896238327,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.0719165802002,22.2443771362305,431.699981689453,3.0989978313446,normal
-7.4772,-26553,0.0283245015889406,-0.0187660660594702,0.0470905676484108,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7386016845703,25.4500122070312,197.800003051758,4.4909348487854,normal
-6948,-29295,0.262039572000504,-0.32795125246048,0.589990854263306,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8199806213379,25.496150970459,353.799987792969,4.35432958602905,normal
-7.2066,-39774,-0.0501003079116344,0.0344089306890965,-0.0845092386007309,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.4322490692139,19.7798824310303,59.9000015258789,4.19840908050537,normal
-6.9627,-27456,0.298544645309448,-0.38730987906456,0.685854554176331,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8152770996094,25.5548439025879,235,4.49606800079346,normal
-7.0308,-40149,0.255038172006607,-0.313119649887085,0.56815779209137,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,29.3611907958984,20.5598258972168,82.3999938964844,4.58130025863647,normal
-7.8153,-27501,0.285641968250275,-0.370573192834854,0.656215190887451,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7606678009033,25.4406795501709,302.599945068359,4.5132851600647,normal
-8271,-24372,0.272260069847107,-0.347979187965393,0.6202392578125,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.4324893951416,25.289493560791,238.500015258789,4.56833505630493,normal
-7.0797,-22245,0.300456166267395,-0.39151868224144,0.691974878311157,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.540843963623,25.486234664917,193.900009155273,4.60375642776489,normal
-8.1918,-25323,0.283569723367691,-0.366570085287094,0.650139808654785,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5153675079346,25.3225746154785,260.200012207031,4.55190134048462,normal
-7.8396,-35382,0.202572092413902,-0.239825814962387,0.442397892475128,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.3257293701172,21.451343536377,299.899993896484,2.95339035987854,normal
-7.0575,-30318,0.295451253652573,-0.388855308294296,0.684306561946869,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7945442199707,25.4882488250732,456.599975585938,4.27742195129395,normal
-6.9363,-26985,0.293666690587997,-0.369630426168442,0.663297116756439,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.803840637207,25.5392646789551,211.800003051758,4.48907518386841,normal
-8.2161,-24033,0.282105594873428,-0.364465206861496,0.646570801734924,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.4090766906738,25.2834644317627,216.600006103516,4.57869291305542,normal
-7.5783,-28068,0.274627208709717,-0.350376158952713,0.625003337860107,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7982807159424,25.4993057250977,288.900024414062,4.483717918396,normal
-8.6652,-25899,0.248985826969147,-0.315999329090118,0.564985156059265,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.4615802764893,25.2649631500244,268.399993896484,4.56898069381714,normal
-7.1679,-38.58,0.234414398670197,-0.281307518482208,0.515721917152405,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.7649364471436,19.1942749023438,85.3000030517578,4.45482635498047,normal
-7.2102,-35052,0.177459731698036,-0.199026376008987,0.376486122608185,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.6230373382568,21.9677848815918,412.799987792969,3.20818138122559,normal
-8.4183,-36066,-0.0866942033171654,0.0585405789315701,-0.145234778523445,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,24.5818920135498,18.0532741546631,236.199996948242,2.77150249481201,normal
-8.4138,-32433,0.226852163672447,-0.269523769617081,0.496375918388367,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7786655426025,25.4640808105469,259.800018310547,4.43623876571655,normal
-7.1703,-26097,0.27977791428566,-0.355628103017807,0.635406017303467,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7359466552734,25.4941158294678,170.20002746582,4.48526096343994,normal
-7.3902,-28.41,0.0220038574188948,-0.0151774790138006,0.0371813364326954,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.796667098999,25.4802742004395,282.100006103516,4.43051385879517,normal
-8.3229,-36015,0.0734441131353378,-0.0493933781981468,0.122837491333485,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,25.339900970459,18.9883995056152,147.799987792969,2.89093565940857,normal
-8277,-29571,0.272491216659546,-0.34831714630127,0.620808362960815,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.6966361999512,25.4141960144043,220.299987792969,4.41157388687134,normal
-7.6899,-28257,0.289823114871979,-0.377760320901871,0.667583465576172,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7665729522705,25.4481620788574,280.700012207031,4.4758152961731,normal
-7692,-37989,0.277046769857407,-0.346930176019669,0.623976945877075,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.1109275817871,18.6838397979736,128.200012207031,3.99096488952637,normal
-7.6884,-26325,0.26468101143837,-0.339483141899109,0.604164123535156,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7036609649658,25.4124622344971,235.799987792969,4.51398181915283,normal
-7.7451,-34464,0.0360409133136272,-0.0289110373705626,0.0649519488215446,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5938053131104,25.1353912353516,649.300109863281,3.98947763442993,normal
-6.9876,-31491,0.297955453395844,-0.392232567071915,0.690188050270081,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.82253074646,25.4944515228271,431.800018310547,4.19378614425659,normal
-7.0029,-20742,0.292433053255081,-0.377533793449402,0.669966816902161,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.3923206329346,25.4138736724854,165.299987792969,4.69636487960815,normal
-7872,-23493,0.284383833408356,-0.369013249874115,0.653397083282471,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.4901218414307,25.3944911956787,244.500015258789,4.64019155502319,normal
-8.5059,-25167,0.27470588684082,-0.359119802713394,0.633825659751892,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.4541931152344,25.2704639434814,273.800018310547,4.55466842651367,normal
-7.9176,-33189,0.209256529808044,-0.242690443992615,0.451946973800659,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8460960388184,25.4714679718018,423.5,4.30715560913086,normal
-7.1379,-23055,0.254746496677399,-0.315312832593918,0.570059299468994,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5497531890869,25.4639873504639,203.900009155273,4.66926431655884,normal
-7.4865,-34803,0.294039934873581,-0.384787410497665,0.678827345371246,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.5401573181152,23.0422019958496,408.099975585938,3.09194850921631,normal
-8.3946,-42339,0.281638592481613,-0.366156786680222,0.647795379161835,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,32.1948699951172,22.8456783294678,24.8000011444092,5.47579669952393,normal
-6.7698,-34113,0.180931344628334,-0.237798720598221,0.418730080127716,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.9547100067139,25.4292545318604,519.900024414062,4.15291738510132,normal
-8.2668,-31083,0.307610481977463,-0.414356142282486,0.721966624259949,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7502384185791,25.4141159057617,258.799987792969,4.37907791137695,normal
-8.3673,-42417,0.262819021940231,-0.33585312962532,0.598672151565552,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,31.7374591827393,22.1649799346924,24.8000011444092,5.45044374465942,normal
-8.2296,-25.17,0.25823301076889,-0.332389712333679,0.59062272310257,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5153675079346,25.3225746154785,260.200012207031,4.55257415771484,normal
-7.4175,-28593,0.0190896652638912,-0.0129117593169212,0.0320014245808125,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.796667098999,25.4802742004395,282.100006103516,4.43047618865967,normal
-8.0376,-35442,0.2696433365345,-0.333166480064392,0.60280978679657,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8505191802979,21.0583763122559,200.099990844727,2.93643808364868,normal
-8.5374,-25395,0.270225703716278,-0.345637202262878,0.615862905979156,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.483118057251,25.2953910827637,274.199981689453,4.55054616928101,normal
-7.1595,-22833,0.262298166751862,-0.325436592102051,0.587734758853912,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.539306640625,25.4636135101318,199.000015258789,4.66722440719604,normal
-7.9134,-39753,0.231814101338387,-0.282146483659744,0.513960599899292,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.9519691467285,19.7201461791992,65.5,4.27382278442383,normal
-7434,-26673,0.277028799057007,-0.353425621986389,0.630454421043396,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7549247741699,25.4547843933105,210.70002746582,4.49482679367065,normal
-8772,-26457,0.254325687885284,-0.317755490541458,0.572081208229065,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5001773834229,25.2867183685303,250.299987792969,4.59374618530273,normal
-6.7101,-34995,0.137590184807777,-0.150944918394089,0.288535118103027,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.0527153015137,23.5374412536621,604.100036621094,3.43734097480774,normal
-7.0905,-27435,0.265995293855667,-0.318949282169342,0.584944605827332,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8152770996094,25.5548439025879,235,4.49564743041992,normal
-8.0025,-25398,0.304571092128754,-0.40512889623642,0.709699988365173,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.5981712341309,25.3645839691162,269.799987792969,4.53812313079834,normal
-7.2465,-40.35,0.230343088507652,-0.273421257734299,0.50376433134079,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.7765407562256,18.6157913208008,52.4000015258789,4.4512243270874,normal
-8.1885,-32109,0.28284752368927,-0.364601105451584,0.647448658943176,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7715454101562,25.4372329711914,273.500030517578,4.33839082717896,normal
-7.6878,-31803,-0.0008238363079726,0.0074275978840887,-0.0082514341920614,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7863616943359,25.4482917785645,322.099975585938,4.27290534973145,normal
-6.8583,-28674,0.203016877174377,-0.228366762399673,0.431383639574051,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8638896942139,25.4825248718262,357.899993896484,4.41746807098389,normal
-8.2719,-38298,0.289140254259109,-0.385179221630096,0.674319505691528,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.8821868896484,19.8557605743408,111.100006103516,4.03741693496704,normal
-7.5102,-37683,0.258605897426605,-0.317512333393097,0.576118230819702,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.8916721343994,18.1781139373779,106.799987792969,4.23777866363525,normal
-7.5081,-40752,0.158959895372391,-0.188236758112907,0.347196638584137,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.8642692565918,19.3622150421143,45.6000061035156,5.09072637557983,normal
-8.2248,-28164,0.265056312084198,-0.334863096475601,0.599919438362122,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.6856174468994,25.4152050018311,214.100021362305,4.49054145812988,normal
-8.3163,-43266,0.274342119693756,-0.353668034076691,0.628010153770447,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,31.257381439209,21.5667762756348,34.1000022888184,5.54988098144531,normal
-8.2203,-39459,0.0983429029583931,-0.111971944570541,0.210314840078354,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,29.4457836151123,20.441967010498,39,4.42436408996582,normal
-8.1336,-35121,0.272956401109695,-0.353806108236313,0.626762509346008,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7539672851562,21.5606727600098,640.299987792969,3.17502498626709,normal
-8.3208,-37587,0.255861163139343,-0.311436057090759,0.567297220230103,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,28.6497459411621,19.4681720733643,106.000007629395,3.91233372688293,normal
-8.1621,-30.87,0.272876530885696,-0.343825846910477,0.616702377796173,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.7303161621094,25.4070491790771,248.299987792969,4.3870325088501,normal
-7.6518,-35658,0.304046481847763,-0.404951304197311,0.708997786045074,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8508491516113,20.3129348754883,203.699996948242,3.05509376525879,normal
-7.0038,-39906,0.250445425510406,-0.308751732110977,0.559197187423706,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,29.3912620544434,20.6630172729492,97.2999954223633,4.38236951828003,normal
-7.5057,-34947,0.299975663423538,-0.393526047468185,0.693501710891724,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,27.0620193481445,22.4605026245117,419.5,3.07657384872437,normal
-6.7731,-38577,0.291244119405746,-0.360546499490738,0.651790618896484,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,31.487771987915,21.6282176971436,55.3999977111816,5.13192558288574,normal
-7.0023,-34377,0.304053127765656,-0.394241124391556,0.698294281959534,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8260097503662,25.2640113830566,670.599975585938,4.00317001342773,normal
-8.3742,-32865,0.248690947890282,-0.30595400929451,0.55464494228363,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,26.8102550506592,25.4665756225586,324.300018310547,4.37178754806519,normal
-7266,-40668,0.145192310214043,-0.153907120227814,0.299099445343018,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,30.4109020233154,20.6747779846191,40.2000007629395,5.31963205337524,normal
-8352,-43056,0.272409111261368,-0.347890585660934,0.620299696922302,2014-08-23,LC08_L2SP_231062_20140823_20200911_02_T1,30.9385757446289,21.3003482818604,38.2000045776367,5.44308853149414,normal
