"Latitude","Longitude","NDWI","NDVI","HSI","DATA","COLECAO"
-404640,686730,-0.385562241077423,0.296063601970673,0.681625843048096,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-433260,716940,-0.397551447153091,0.300346553325653,0.697898030281067,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-427470,747630,-0.37730273604393,0.291286110877991,0.668588876724243,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-405210,770250,-0.333310455083847,0.256630092859268,0.589940547943115,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-321210,770520,-0.366874247789383,0.286244511604309,0.65311872959137,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-225150,770160,-0.395520657300949,0.30013832449913,0.695658981800079,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-256200,701760,-0.357771664857864,0.280953377485275,0.63872504234314,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-356790,671430,-0.353403031826019,0.278686761856079,0.632089793682098,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-362580,709290,-0.20433996617794,0.146322786808014,0.350662767887115,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-325230,823470,-0.0395156145095825,0.0219701621681452,0.0614857748150826,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-317760,838800,-0.384051024913788,0.29395592212677,0.678006947040558,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-252240,739920,-0.355250358581543,0.279896795749664,0.635147154331207,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-228780,854160,-0.382669359445572,0.295107632875443,0.677776992321014,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-231210,663660,-0.374290466308594,0.289175450801849,0.663465917110443,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-347190,702000,-0.373499900102615,0.288999021053314,0.662498950958252,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-342090,663900,-0.373622179031372,0.291337579488754,0.664959788322449,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-260460,724500,-0.369728893041611,0.286812901496887,0.65654182434082,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-419790,777810,-0.176336005330086,0.120056852698326,0.296392858028412,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-224100,823650,-0.370326370000839,0.288912683725357,0.659239053726196,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-432600,694080,-0.215070188045502,0.151382729411125,0.366452932357788,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-415260,815940,-0.40051406621933,0.303741186857224,0.704255223274231,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-378270,800970,-0.362399339675903,0.284169495105743,0.646568834781647,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-283620,785550,-0.35592257976532,0.281864285469055,0.637786865234375,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-253290,732210,-0.357544869184494,0.281784534454346,0.639329433441162,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-376140,793050,-0.172642767429352,0.120020680129528,0.29266345500946,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-395130,717030,-0.403672426939011,0.306845098733902,0.710517525672913,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-224550,785730,-0.369408667087555,0.287429839372635,0.656838536262512,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-328650,869550,-0.366534143686295,0.285907506942749,0.652441620826721,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-395130,861930,-0.376217782497406,0.290616542100906,0.666834354400635,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-336360,732180,-0.362789899110794,0.282793372869492,0.645583271980286,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-306330,679020,-0.354085594415665,0.280305445194244,0.634391069412231,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-429870,793350,-0.383067101240158,0.295477867126465,0.678544998168945,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-362910,876960,-0.375552475452423,0.291344523429871,0.666896998882294,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-266250,838860,-0.370826750993729,0.288567930459976,0.659394681453705,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-260910,877110,-0.368268519639969,0.288159966468811,0.656428456306458,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-418470,816150,-0.368103533983231,0.28657129406929,0.654674828052521,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-324630,816180,-0.377582222223282,0.293078482151031,0.670660734176636,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-396750,861690,-0.356678515672684,0.280351579189301,0.637030124664307,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-369240,869250,-0.380781233310699,0.295294940471649,0.676076173782349,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-421920,656190,-0.367719292640686,0.287275522947311,0.65499484539032,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-214260,800940,-0.375981569290161,0.290189206600189,0.66617077589035,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-316050,701670,-0.340996950864792,0.265765994787216,0.606762945652008,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-402540,663630,-0.15722943842411,0.115853659808636,0.273083090782166,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-360480,747630,-0.37730273604393,0.291286110877991,0.668588876724243,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-418050,701940,-0.391377627849579,0.299578458070755,0.690956115722656,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-290640,831150,-0.370960652828217,0.291637867689133,0.662598490715027,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-424800,869520,-0.365763366222382,0.285962671041489,0.651726007461548,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-399240,876780,-0.245885148644447,0.195797234773636,0.441682398319244,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-244020,770250,-0.333310455083847,0.256630092859268,0.589940547943115,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-314760,838680,-0.235702380537987,0.184368684887886,0.420071065425873,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-330090,724650,-0.383989334106445,0.296876519918442,0.680865883827209,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-434460,755130,-0.367799431085587,0.286608070135117,0.654407501220703,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-340590,686550,-0.372455656528473,0.289980381727219,0.662436008453369,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-334890,724860,-0.385928213596344,0.297712326049805,0.683640539646149,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-209250,724530,-0.183061689138412,0.127963781356812,0.311025470495224,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-398910,717150,-0.377677500247955,0.291780054569244,0.6694575548172,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-388440,800730,-0.348142772912979,0.275495946407318,0.62363874912262,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-414660,671400,-0.369689732789993,0.287583380937576,0.65727311372757,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-324690,701850,-0.368595510721207,0.286380499601364,0.654976010322571,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-383610,679020,-0.354085594415665,0.280305445194244,0.634391069412231,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-351360,823560,-0.371512174606323,0.288580715656281,0.660092890262604,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-370110,717000,-0.373407304286957,0.291211545467377,0.664618849754333,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-352440,823470,-0.0395156145095825,0.0219701621681452,0.0614857748150826,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-316680,846270,-0.367700695991516,0.285990029573441,0.653690695762634,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-357000,724530,-0.183061689138412,0.127963781356812,0.311025470495224,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-359370,823680,-0.376965165138245,0.292048096656799,0.669013261795044,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-275010,716970,-0.240783840417862,0.181138813495636,0.421922653913498,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-286020,663660,-0.374290466308594,0.289175450801849,0.663465917110443,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-407100,663780,-0.360606372356415,0.283490389585495,0.644096732139587,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-260430,823680,-0.376965165138245,0.292048096656799,0.669013261795044,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-319740,808380,-0.35348853468895,0.278052896261215,0.631541430950165,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-224550,793020,-0.0353322513401508,0.0223857238888741,0.0577179752290249,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-304560,831420,-0.371169060468674,0.288647294044495,0.659816384315491,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-272460,678870,-0.199442535638809,0.143763348460197,0.343205869197845,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-230940,808560,-0.352911442518234,0.277887552976608,0.630798995494843,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-411210,709470,-0.363834410905838,0.285340189933777,0.649174571037292,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-293580,793170,-0.356359302997589,0.281683743000031,0.63804304599762,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-392790,679140,-0.37007874250412,0.287638545036316,0.657717287540436,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-242130,823620,-0.340925008058548,0.269361853599548,0.610286831855774,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-386640,823680,-0.376965165138245,0.292048096656799,0.669013261795044,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-299160,732210,-0.357544869184494,0.281784534454346,0.639329433441162,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-285360,701700,-0.276100069284439,0.214568376541138,0.490668445825577,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-217680,777840,-0.369184345006943,0.286412924528122,0.655597269535065,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-317430,793380,-0.361754477024078,0.283797025680542,0.64555150270462,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-314640,663750,-0.381015092134476,0.294747650623322,0.67576277256012,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-247710,686520,-0.31647852063179,0.253273785114288,0.569752335548401,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-398040,709530,-0.35660308599472,0.280716180801392,0.637319266796112,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-359460,770340,-0.353165537118912,0.277634620666504,0.630800127983093,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-391320,701940,-0.391377627849579,0.299578458070755,0.690956115722656,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-380580,694110,-0.355955094099045,0.278916209936142,0.634871304035187,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-344400,869160,-0.18986302614212,0.141928806900978,0.331791818141937,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-268860,709320,-0.0561291538178921,0.0499466769397259,0.106075830757618,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-366270,800730,-0.348142772912979,0.275495946407318,0.62363874912262,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-392520,663780,-0.360606372356415,0.283490389585495,0.644096732139587,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-248430,755070,-0.379901051521301,0.292497158050537,0.672398209571838,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-372570,869370,-0.380516588687897,0.294834017753601,0.675350606441498,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-337110,762630,-0.35902464389801,0.281097531318665,0.640122175216675,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-375540,785400,-0.234681591391563,0.179374635219574,0.414056241512299,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-407820,770430,-0.374814093112946,0.29129558801651,0.666109681129456,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-290160,671340,-0.367545545101166,0.289456427097321,0.657001972198486,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-223710,854100,-0.345200657844543,0.27406120300293,0.619261860847473,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-378780,762780,-0.360777944326401,0.283865332603455,0.644643306732178,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-350520,846300,-0.203422471880913,0.145337030291557,0.34875950217247,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-222690,854160,-0.382669359445572,0.295107632875443,0.677776992321014,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-281700,777990,-0.373059868812561,0.290876060724258,0.663935899734497,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-213450,846330,-0.145649299025536,0.102028794586658,0.247678101062775,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-258240,861870,-0.389111816883087,0.298964858055115,0.688076674938202,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-402150,801000,-0.36399519443512,0.285049855709076,0.649045050144196,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-272670,777900,-0.37749645113945,0.293777942657471,0.671274423599243,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-303540,854070,-0.357758611440659,0.282195776700974,0.639954388141632,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-213330,656070,-0.272767305374146,0.210216790437698,0.482984095811844,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-311280,671460,-0.376537621021271,0.293128699064255,0.669666290283203,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-254070,869460,-0.367146521806717,0.286210805177689,0.653357326984406,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-207210,747600,-0.366772055625916,0.286364108324051,0.653136134147644,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-402420,785490,-0.391891896724701,0.29845917224884,0.690351068973541,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-290130,869430,-0.364422380924225,0.284749627113342,0.649172008037567,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-221160,823470,-0.0395156145095825,0.0219701621681452,0.0614857748150826,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-318870,785700,-0.376964420080185,0.292486369609833,0.669450759887695,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-371490,724830,-0.377485722303391,0.291840314865112,0.669326066970825,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-431040,770280,-0.374703139066696,0.292191118001938,0.666894257068634,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-339570,823770,-0.364732652902603,0.284720063209534,0.649452686309814,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-225030,785580,-0.378299742937088,0.293067902326584,0.671367645263672,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-403380,755040,-0.348952502012253,0.270124763250351,0.619077265262604,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-423480,876780,-0.245885148644447,0.195797234773636,0.441682398319244,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-284790,777870,-0.356065720319748,0.278036534786224,0.63410222530365,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-298620,777810,-0.176336005330086,0.120056852698326,0.296392858028412,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-369780,853950,-0.365624368190765,0.286216706037521,0.651841044425964,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-304560,823740,-0.378418654203415,0.29308956861496,0.671508193016052,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-367200,656100,-0.392497152090073,0.299961656332016,0.692458808422089,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-210150,686580,-0.381428003311157,0.29645824432373,0.677886247634888,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-386250,861750,-0.376171886920929,0.292168080806732,0.668339967727661,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-321990,785760,-0.36187019944191,0.283639013767242,0.645509243011475,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-290340,762840,-0.390620827674866,0.299841910600662,0.690462708473206,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-234180,747360,-0.206880286335945,0.152474597096443,0.359354883432388,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-245220,854160,-0.382669359445572,0.295107632875443,0.677776992321014,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-347880,838860,-0.370826750993729,0.288567930459976,0.659394681453705,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-255810,838890,-0.383670657873154,0.294267863035202,0.677938520908356,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-263040,861600,-0.386473923921585,0.297330558300018,0.683804512023926,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-358140,770370,-0.363459855318069,0.285266697406769,0.648726582527161,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-369930,793080,-0.356441646814346,0.27922523021698,0.635666847229004,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-276150,869400,-0.366916716098785,0.286918073892593,0.653834819793701,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-317970,686490,-0.370548993349075,0.288833975791931,0.659382939338684,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-303360,808350,-0.375908017158508,0.290096580982208,0.666004598140717,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-321900,678870,-0.199442535638809,0.143763348460197,0.343205869197845,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-270600,846690,-0.367931663990021,0.286944270133972,0.654875934123993,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-316230,793140,-0.368275105953217,0.285544186830521,0.65381932258606,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-230940,853920,-0.198145493865013,0.141576066613197,0.33972156047821,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-280800,869340,-0.386642217636108,0.296488553285599,0.683130741119385,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-269550,869550,-0.366534143686295,0.285907506942749,0.652441620826721,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-307980,717180,-0.383259624242783,0.296524107456207,0.679783701896667,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-367050,762630,-0.35902464389801,0.281097531318665,0.640122175216675,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-231990,838770,-0.390555649995804,0.29696649312973,0.687522172927856,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-385080,732450,-0.36169758439064,0.282356321811676,0.644053936004639,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-423420,877140,-0.363118261098862,0.284221112728119,0.647339344024658,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-280530,717150,-0.377677500247955,0.291780054569244,0.6694575548172,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-279690,808320,-0.383112698793411,0.29389762878418,0.677010297775269,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-207090,671340,-0.367545545101166,0.289456427097321,0.657001972198486,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-246690,861840,-0.365365147590637,0.286276519298553,0.651641666889191,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-417270,709620,-0.370213985443115,0.286890774965286,0.657104730606079,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-356490,846540,-0.385754376649857,0.296130955219269,0.681885361671448,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-423540,770250,-0.333310455083847,0.256630092859268,0.589940547943115,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-346230,732180,-0.362789899110794,0.282793372869492,0.645583271980286,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-307860,793140,-0.368275105953217,0.285544186830521,0.65381932258606,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-339390,831300,-0.389405786991119,0.299100667238235,0.688506484031677,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-212790,793110,-0.393307268619537,0.299870431423187,0.693177700042725,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-381900,717210,-0.377526998519897,0.292833089828491,0.670360088348389,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-375630,663780,-0.360606372356415,0.283490389585495,0.644096732139587,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-342630,694200,-0.358510404825211,0.281735569238663,0.640245974063873,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-302880,755070,-0.379901051521301,0.292497158050537,0.672398209571838,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-283710,869280,-0.367410123348236,0.288474410772324,0.655884504318237,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-407280,854010,-0.386244088411331,0.2966068983078,0.682850956916809,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-311250,663930,-0.364203035831451,0.284673631191254,0.648876667022705,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-401040,831300,-0.389405786991119,0.299100667238235,0.688506484031677,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-333780,808440,-0.375298470258713,0.290901303291321,0.666199803352356,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-431070,838830,-0.354510337114334,0.279927521944046,0.63443785905838,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-323040,777960,-0.358599752187729,0.282983660697937,0.641583442687988,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-399540,724770,-0.387774527072906,0.297182738780975,0.684957265853882,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-403380,663720,-0.363000273704529,0.282469213008881,0.645469486713409,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-256830,815880,-0.16326068341732,0.114725776016712,0.277986466884613,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-277950,762840,-0.390620827674866,0.299841910600662,0.690462708473206,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-397500,747600,-0.366772055625916,0.286364108324051,0.653136134147644,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-208410,724770,-0.387774527072906,0.297182738780975,0.684957265853882,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-235980,869160,-0.18986302614212,0.141928806900978,0.331791818141937,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-321270,762930,-0.374913662672043,0.29139456152916,0.666308224201202,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-211710,694110,-0.355955094099045,0.278916209936142,0.634871304035187,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-372810,724860,-0.385928213596344,0.297712326049805,0.683640539646149,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-328350,793050,-0.172642767429352,0.120020680129528,0.29266345500946,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-268410,831300,-0.389405786991119,0.299100667238235,0.688506484031677,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-355080,770190,-0.195391416549683,0.141668871045113,0.337060272693634,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-402720,777780,-0.311279833316803,0.248800665140152,0.560080528259277,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-348150,747450,-0.370771735906601,0.288846224546432,0.659617960453033,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-238020,838740,-0.353953868150711,0.27812072634697,0.632074594497681,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-369330,846600,-0.371647238731384,0.289147675037384,0.660794913768768,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-347070,739770,-0.213203266263008,0.157201379537582,0.370404660701752,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-306540,656220,-0.363345414400101,0.285135686397552,0.648481130599976,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-363900,831090,-0.181867018342018,0.125213086605072,0.307080090045929,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-289380,747690,-0.377126127481461,0.292253345251083,0.669379472732544,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-315630,800790,-0.341504573822021,0.270899444818497,0.612403988838196,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-435330,808410,-0.382700860500336,0.295099407434464,0.677800297737122,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-303930,793080,-0.356441646814346,0.27922523021698,0.635666847229004,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-252030,801000,-0.36399519443512,0.285049855709076,0.649045050144196,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-273330,838770,-0.390555649995804,0.29696649312973,0.687522172927856,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-293580,808320,-0.383112698793411,0.29389762878418,0.677010297775269,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-288990,816210,-0.374146401882172,0.290755182504654,0.664901614189148,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-274830,747690,-0.377126127481461,0.292253345251083,0.669379472732544,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-265170,793200,-0.362320899963379,0.28393965959549,0.646260559558868,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-318960,816120,-0.388227254152298,0.297945022583008,0.686172246932983,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-347760,785460,-0.362635791301727,0.2810278236866,0.643663644790649,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-276270,762720,-0.361331343650818,0.284260243177414,0.645591616630554,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-208170,770340,-0.353165537118912,0.277634620666504,0.630800127983093,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-355860,770250,-0.333310455083847,0.256630092859268,0.589940547943115,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
