Latitude,Longitude,NDWI,NDVI,HSI,DATA,COLECAO,MHTEMPMAX(media-harmonica-temperatura-maxima(C)),MHTEMPMIN(media-harmonica-temperatura-minima(C)),SUMCHUVA(soma-chuva(mm)),MHPRECIPITACAO(media-harmonica-soma-precipitacao(mm)),MHEVAPOTRANSPIRACAO(media-harmonica-soma-evapotranspiracao(mm))
-3.28740,-80.83800,-0.35348853468895,0.278052896261215,0.631541430950165,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.08880,-71.72100,-0.377526998519897,0.292833089828491,0.670360088348389,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.90190,-83.14500,-0.375362306833267,0.292137086391449,0.667499423027039,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.00170,-65.62500,-0.371560752391815,0.289660632610321,0.661221385002136,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.25020,-78.56400,-0.358734250068665,0.281791299581528,0.640525579452515,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.33540,-66.38100,-0.372437924146652,0.28971916437149,0.66215705871582,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.55170,-82.38300,-0.362621992826462,0.286425709724426,0.64904773235321,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.84780,-77.03700,-0.363459855318069,0.285266697406769,0.648726582527161,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.75120,-76.29300,-0.374913662672043,0.29139456152916,0.666308224201202,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.41280,-86.91900,-0.358328640460968,0.281227350234985,0.639555990695953,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.73440,-80.09700,-0.362399339675903,0.284169495105743,0.646568834781647,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.06430,-77.05200,-0.366874247789383,0.286244511604309,0.65311872959137,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.91890,-65.61000,-0.392497152090073,0.299961656332016,0.692458808422089,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.16850,-77.03400,-0.353165537118912,0.277634620666504,0.630800127983093,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.19070,-77.78100,-0.176336005330086,0.120056852698326,0.296392858028412,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.27050,-84.63000,-0.203422471880913,0.145337030291557,0.34875950217247,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.41520,-69.42600,-0.352703392505646,0.27594855427742,0.628651976585388,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.20370,-68.66700,-0.346401900053024,0.277278631925583,0.623680531978607,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.68830,-80.84700,-0.3630450963974,0.283922612667084,0.646967709064484,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.67110,-74.75700,-0.368654668331146,0.288891166448593,0.657545804977417,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.90520,-84.66600,-0.359913408756256,0.284606695175171,0.644520103931427,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.92620,-79.33800,-0.361754477024078,0.283797025680542,0.64555150270462,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.33580,-67.89300,-0.348242819309235,0.2759610414505,0.624203860759735,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.68790,-80.08500,-0.365654289722443,0.286429315805435,0.6520836353302,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.72990,-77.77800,-0.311279833316803,0.248800665140152,0.560080528259277,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.44050,-80.86200,-0.366388082504272,0.286698192358017,0.653086304664612,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.12880,-78.54000,-0.234681591391563,0.179374635219574,0.414056241512299,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.48970,-72.45000,-0.369728893041611,0.286812901496887,0.65654182434082,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.30150,-73.97400,0.0137018114328384,-0.0180127155035734,-0.031714528799057,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.14410,-85.39200,-0.198145493865013,0.141576066613197,0.33972156047821,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.16840,-69.42300,-0.356377720832825,0.281368523836136,0.637746214866638,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.96310,-82.35300,-0.367535203695297,0.284643918275833,0.65217912197113,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.04040,-78.57300,-0.369408667087555,0.287429839372635,0.656838536262512,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.31980,-84.64800,-0.36564627289772,0.287256121635437,0.652902364730835,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.32900,-78.57600,-0.36187019944191,0.283639013767242,0.645509243011475,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.76140,-85.40700,-0.357758611440659,0.282195776700974,0.639954388141632,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.21360,-83.88300,-0.354510337114334,0.279927521944046,0.63443785905838,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.87600,-76.27500,-0.360549569129944,0.28283280134201,0.643382370471954,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.41040,-79.32300,-0.358707368373871,0.28173890709877,0.640446305274963,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.79630,-74.00700,-0.352152734994888,0.278213083744049,0.63036584854126,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.44080,-70.94100,-0.377106696367264,0.291273295879364,0.66838002204895,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.28370,-83.88000,-0.384051024913788,0.29395592212677,0.678006947040558,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.18320,-69.42300,-0.356377720832825,0.281368523836136,0.637746214866638,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.64930,-71.70300,-0.403672426939011,0.306845098733902,0.710517525672913,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.25580,-68.66700,-0.346401900053024,0.277278631925583,0.623680531978607,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.97900,-83.10900,-0.181867018342018,0.125213086605072,0.307080090045929,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.85900,-76.28700,-0.36306956410408,0.283559858798981,0.646629452705383,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.84090,-67.12500,-0.0232138112187386,0.0077354377135634,0.0309492498636246,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.23720,-79.33800,-0.361754477024078,0.283797025680542,0.64555150270462,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.34010,-86.15100,-0.245867222547531,0.197978094220161,0.443845331668854,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.41790,-65.61300,-0.36966809630394,0.288556575775146,0.658224701881409,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.12570,-86.19300,-0.376217782497406,0.290616542100906,0.666834354400635,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.83820,-86.16600,-0.356600701808929,0.281243473291397,0.637844204902649,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.12960,-73.98900,-0.365156650543213,0.287383049726486,0.652539730072021,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.58500,-76.28700,-0.36306956410408,0.283559858798981,0.646629452705383,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.16040,-81.62400,-0.373531430959702,0.290691822767258,0.664223253726959,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.79380,-83.89800,-0.368261456489563,0.287208825349808,0.655470252037048,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.11870,-81.62100,-0.374146401882172,0.290755182504654,0.664901614189148,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.34590,-67.89300,-0.348242819309235,0.2759610414505,0.624203860759735,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.23640,-67.89600,-0.399461686611176,0.304930120706558,0.704391837120056,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.01200,-70.17900,-0.38271352648735,0.296600192785263,0.679313719272614,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.07020,-73.21200,-0.218731388449669,0.173267036676407,0.391998410224915,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.96970,-77.80500,-0.393348962068558,0.301905572414398,0.695254564285278,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.75550,-66.38100,-0.372437924146652,0.28971916437149,0.66215705871582,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.40590,-78.57600,-0.36187019944191,0.283639013767242,0.645509243011475,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.08150,-75.51900,-0.369508504867554,0.287704020738602,0.657212495803833,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.09630,-80.85300,-0.38160714507103,0.293558716773987,0.675165891647339,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.86730,-71.72400,-0.331683725118637,0.265572130680084,0.597255825996399,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.42330,-65.60400,-0.147789120674133,0.120906800031662,0.268695920705795,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.24720,-71.69700,-0.240783840417862,0.181138813495636,0.421922653913498,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.95370,-87.71700,-0.362867832183838,0.283841073513031,0.646708905696869,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.45390,-65.62200,-0.363345414400101,0.285135686397552,0.648481130599976,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.81720,-85.41600,-0.382669359445572,0.295107632875443,0.677776992321014,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.61690,-71.70300,-0.403672426939011,0.306845098733902,0.710517525672913,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.06660,-70.19400,-0.391377627849579,0.299578458070755,0.690956115722656,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.53620,-67.91100,-0.374416500329971,0.290160685777664,0.664577186107635,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.85030,-70.95600,-0.366480052471161,0.28724330663681,0.653723359107971,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.02940,-81.62100,-0.374146401882172,0.290755182504654,0.664901614189148,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.85020,-80.06700,-0.378653407096863,0.291331142187119,0.669984579086304,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.75480,-67.88400,-0.215874344110489,0.149479821324348,0.365354180335999,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.91470,-70.93200,-0.0561291538178921,0.0499466769397259,0.106075830757618,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.08010,-67.14600,-0.376537621021271,0.293128699064255,0.669666290283203,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.69990,-69.43800,-0.372164666652679,0.289489805698395,0.661654472351074,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.55650,-70.95600,-0.366480052471161,0.28724330663681,0.653723359107971,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.05650,-79.31400,-0.368275105953217,0.285544186830521,0.65381932258606,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.62290,-83.11500,-0.370960652828217,0.291637867689133,0.662598490715027,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.78000,-84.63600,-0.359688878059387,0.279049009084702,0.638737916946411,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.96150,-77.05200,-0.366874247789383,0.286244511604309,0.65311872959137,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
