Latitude,Longitude,NDWI,NDVI,HSI,DATA,COLECAO,MHTEMPMAX(media-harmonica-temperatura-maxima(C)),MHTEMPMIN(media-harmonica-temperatura-minima(C)),SUMCHUVA(soma-chuva(mm)),SUMPRECIPITACAO(soma-precipitacao(mm)),MHEVAPOTRANSPIRACAO(media-harmonica-soma-evapotranspiracao(mm))
-4.2969,-80064,-0.199465960264206,0.144002035260201,0.343468010425568,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.691116333007812,17.633100509643555,76.09999084472656,75.5999984741211,4.510779857635498
-2.6697,-65628,-0.360715299844742,0.283601224422455,0.644316554069519,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.18526077270508,24.837665557861328,348.20001220703125,337.70001220703125,4.333096504211426
-3.4569,-73242,-0.368554621934891,0.28781870007515,0.65637332201004,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.972545623779297,23.888458251953125,719.5,714.7999877929688,3.96529483795166
-3.7107,-65619,-0.367719292640686,0.287275522947311,0.65499484539032,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.990482330322266,23.74311637878418,354.8999938964844,346.0,4.266144752502441
-2.8686,-67914,-0.37007874250412,0.287638545036316,0.657717287540436,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.3790283203125,23.49004364013672,564.6000366210938,547.0,4.021929740905762
-3.9153,-82365,-0.370326370000839,0.288912683725357,0.659239053726196,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.109100341796875,21.35516929626465,3.700000286102295,3.700000286102295,3.53078031539917
-3.8388,-78552,-0.383376389741898,0.293892204761505,0.677268624305725,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.01528549194336,16.011789321899414,707.9000854492188,704.5,3.2955269813537598
-2.2209,-84639,-0.383837014436722,0.295038521289825,0.67887556552887,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.84649658203125,23.059284210205078,7.200000286102295,6.800000190734863,3.9484660625457764
-3.0228,-79329,-0.367491900920868,0.28645271062851,0.653944611549377,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,10.582164764404297,,466.0,465.3000183105469,2.7900941371917725
-2.9841,-78549,-0.391891896724701,0.29845917224884,0.690351068973541,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,13.352333068847656,8.584689140319824,673.5000610351562,668.6000366210938,2.849714517593384
-2094,-76257,-0.197765693068504,0.143118232488632,0.340883910655975,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.175811767578125,22.689184188842773,1029.4000244140625,1027.4000244140625,3.663767099380493
-3.2601,-82365,-0.370326370000839,0.288912683725357,0.659239053726196,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.352672576904297,21.637178421020508,1.7999999523162842,1.7999999523162842,3.5858144760131836
-3.9579,-69435,-0.387145906686783,0.298077404499054,0.685223340988159,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.26781463623047,24.306350708007812,820.7000122070312,803.7999877929688,3.895524024963379
-3.2904,-72462,-0.392517477273941,0.301223158836365,0.693740606307983,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.766746520996094,23.1461124420166,828.2000732421875,825.8001098632812,3.9645540714263916
-3.7299,-86181,-0.390924066305161,0.30105447769165,0.691978573799133,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.12432861328125,23.29444122314453,9.500000953674316,9.500000953674316,4.168035507202148
-2.7069,-71691,-0.21681335568428,0.154171675443649,0.37098503112793,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.511682510375977,22.961578369140625,746.2999877929688,734.3999633789062,3.9264976978302
-2.1969,-87681,-0.260772913694382,0.208629757165909,0.469402670860291,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.64661979675293,23.788951873779297,12.30000114440918,12.20000171661377,4.196804046630859
-3.4599,-72456,-0.372539609670639,0.289911568164825,0.662451148033142,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.595855712890625,23.862224578857422,722.7000122070312,721.7000122070312,3.973804473876953
-3.7617,-81621,-0.374146401882172,0.290755182504654,0.664901614189148,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.34451675415039,21.621994018554688,4.400000095367432,4.400000095367432,3.6895768642425537
-4.3584,-83871,-0.0270657986402512,0.0109414281323552,0.0380072258412838,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.113372802734375,22.3135986328125,1.5,1.5,3.8250796794891357
-3.1677,-86925,-0.380781233310699,0.295294940471649,0.676076173782349,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.407310485839844,23.548215866088867,10.40000057220459,10.40000057220459,4.209942817687988
-3.2154,-73221,-0.357544869184494,0.281784534454346,0.639329433441162,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.591981887817383,23.682525634765625,782.7000122070312,770.5999145507812,3.9549145698547363
-2.7303,-80856,-0.352911442518234,0.277887552976608,0.630798995494843,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.073589324951172,23.20000648498535,6.5,6.5,4.000651836395264
-4.1235,-73233,-0.339507311582565,0.270630538463593,0.610137820243835,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.658536911010742,24.5085506439209,720.2000732421875,716.1000366210938,3.9270758628845215
-2814,-84666,-0.359913408756256,0.284606695175171,0.644520103931427,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.705196380615234,22.9536075592041,3.700000047683716,3.700000286102295,3.960841178894043
-3.8397,-85425,-0.366751104593277,0.286070942878723,0.652822017669678,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.866649627685547,23.027990341186523,7.600000381469727,7.600000381469727,4.096108436584473
-2.7894,-86955,-0.366534143686295,0.285907506942749,0.652441620826721,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.451141357421875,23.584293365478516,10.700000762939453,10.700000762939453,4.209054946899414
-4.0551,-67.89,-0.394124090671539,0.301211684942245,0.695335745811462,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.07444381713867,23.780593872070312,434.0,425.3000183105469,4.1830620765686035
-2.3919,-70959,-0.374676644802094,0.29002645611763,0.664703130722046,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.614395141601562,23.261014938354492,773.9000244140625,763.1000366210938,3.951343297958374
-4.1322,-79338,-0.361754477024078,0.283797025680542,0.64555150270462,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,28.94622802734375,16.19017219543457,236.30001831054688,236.3000030517578,4.7042388916015625
-3.9042,-86934,-0.386642217636108,0.296488553285599,0.683130741119385,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.3312931060791,23.422021865844727,15.800000190734863,15.80000114440918,4.258139610290527
-3.4014,-77049,-0.367708563804626,0.286547124385834,0.65425568819046,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.376789093017578,22.675891876220703,954.900146484375,942.900146484375,3.5741052627563477
-4.3131,-83898,-0.368261456489563,0.287208825349808,0.655470252037048,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.113372802734375,22.3135986328125,1.5,1.5,3.8250796794891357
-2.7117,-67887,-0.199442535638809,0.143763348460197,0.343205869197845,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.53438186645508,23.217260360717773,619.5,587.0999755859375,4.01822566986084
-2.7189,-67905,-0.348685175180435,0.276257663965225,0.62494283914566,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.61931228637695,23.30186653137207,619.5,587.0999755859375,4.024143218994141
-3.7824,-76.26,-0.285659492015839,0.226989209651947,0.512648701667786,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.04790687561035,22.99003028869629,1024.2999267578125,997.9999389648438,3.721569776535034
-3.3432,-72.48,-0.387318253517151,0.299102365970612,0.686420619487762,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.566495895385742,22.90369415283203,832.2000122070312,829.7000122070312,3.9672110080718994
-2.8155,-81606,-0.377050310373306,0.291991949081421,0.669042229652405,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.907657623291016,22.262569427490234,16.399999618530273,16.399999618530273,3.771552085876465
-3.0174,-81591,-0.369764596223831,0.288100212812424,0.657864809036255,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.77930450439453,22.135801315307617,11.800000190734863,11.800000190734863,3.748201847076416
-2.4174,-71694,-0.397551447153091,0.300346553325653,0.697898030281067,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.666854858398438,22.93805694580078,825.5,814.3999633789062,3.9341957569122314
-4.3461,-80853,-0.38160714507103,0.293558716773987,0.675165891647339,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.748268127441406,18.98793601989746,20.0,20.0,4.827698707580566
-2.6643,-84648,-0.36564627289772,0.287256121635437,0.652902364730835,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.75034523010254,23.005666732788086,7.200000286102295,7.200000762939453,3.9719619750976562
-2625,-82362,-0.340925008058548,0.269361853599548,0.610286831855774,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.70853042602539,22.032440185546875,5.299999713897705,5.299999713897705,3.6665422916412354
-3.1386,-79329,-0.367491900920868,0.28645271062851,0.653944611549377,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,12.062329292297363,,1015.9999389648438,1014.7999267578125,3.0776941776275635
-3789,-78546,-0.362635791301727,0.2810278236866,0.643663644790649,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.83942222595215,15.584160804748535,770.7999267578125,764.7999267578125,3.497749090194702
-2.7222,-87717,-0.362867832183838,0.283841073513031,0.646708905696869,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.60019302368164,23.742692947387695,12.5,12.5,4.205243110656738
-3.9705,-80088,-0.385723412036896,0.298246473073959,0.683969855308533,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,25.382965087890625,17.2547607421875,452.199951171875,450.0999755859375,3.51242733001709
-2.5287,-78561,-0.370780229568481,0.289716303348541,0.660496532917023,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,19.037382125854492,12.884444236755371,996.9000244140625,991.5000610351562,2.977170944213867
-2.6451,-83889,-0.383670657873154,0.294267863035202,0.677938520908356,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.341976165771484,22.56059455871582,3.8000001907348633,3.700000047683716,3.8672876358032227
-4.2765,-77049,-0.367708563804626,0.286547124385834,0.65425568819046,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.092164993286133,22.77618980407715,863.2000732421875,858.4000244140625,3.7340102195739746
-3.4098,-69432,-0.368907392024994,0.287061363458633,0.65596878528595,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.874374389648438,23.284399032592773,786.10009765625,775.0000610351562,3.8920068740844727
-3.1023,-79323,-0.358707368373871,0.28173890709877,0.640446305274963,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,11.976537704467773,,1015.9999389648438,1014.7999267578125,3.0703299045562744
-3.4185,-70947,-0.363834410905838,0.285340189933777,0.649174571037292,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.67420768737793,22.843162536621094,876.2999877929688,866.1000366210938,3.9496164321899414
-3.1908,-77811,-0.37939864397049,0.291752368211746,0.671151041984558,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.789783477783203,22.506399154663086,1266.7000732421875,1259.2000732421875,3.765927314758301
-3.5007,-65607,-0.272767305374146,0.210216790437698,0.482984095811844,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.796974182128906,23.811695098876953,398.10003662109375,386.5,4.264326572418213
-4.2597,-87702,-0.374535262584686,0.290216386318207,0.664751648902893,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.4012393951416,23.442792892456055,18.200000762939453,18.100000381469727,4.270313262939453
-3.5325,-81612,-0.388227254152298,0.297945022583008,0.686172246932983,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.4385929107666,21.780193328857422,4.700000286102295,4.700000286102295,3.6927330493927
-2.2839,-83124,-0.381651371717453,0.294746935367584,0.676398277282715,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.139162063598633,22.39191246032715,1.600000023841858,1.5,3.765787124633789
-2.8953,-85398,-0.343405991792679,0.272707790136337,0.616113781929016,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.018447875976562,23.189910888671875,11.09999942779541,11.09999942779541,4.019684791564941
-3.9498,-77052,-0.366874247789383,0.286244511604309,0.65311872959137,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.948976516723633,22.685537338256836,841.2999877929688,831.4000244140625,3.6779799461364746
-3.2223,-80856,-0.352911442518234,0.277887552976608,0.630798995494843,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.185518264770508,23.27594566345215,6.0,6.0,4.199347496032715
-3.4689,-82377,-0.364732652902603,0.284720063209534,0.649452686309814,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.243080139160156,21.47557830810547,2.0,2.0,3.5543875694274902
-3.2457,-84642,-0.365778505802155,0.285377353429794,0.651155829429626,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.608121871948242,22.828065872192383,6.5,6.300000190734863,3.902027130126953
-2.4108,-75495,-0.385811388492584,0.296104729175568,0.681916117668152,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.998085021972656,22.880022048950195,808.0,803.2999877929688,3.7116777896881104
-3.9084,-84651,-0.375154763460159,0.292767107486725,0.667921900749207,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.506113052368164,22.702367782592773,2.6999998092651367,2.6999998092651367,3.9427130222320557
-3.2853,-80838,-0.35348853468895,0.278052896261215,0.631541430950165,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.28728675842285,23.37550163269043,7.500000476837158,7.500000476837158,4.228175163269043
-3.7659,-74769,-0.377126127481461,0.292253345251083,0.669379472732544,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.972808837890625,23.330265045166016,831.300048828125,828.5,3.9135982990264893
-2.1438,-76281,-0.377534508705139,0.292782872915268,0.670317411422729,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.86937141418457,22.485490798950195,890.0999755859375,888.300048828125,3.6417484283447266
-2.2596,-66375,-0.381015092134476,0.294747650623322,0.67576277256012,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.998069763183594,24.162654876708984,516.0,498.79998779296875,4.161831378936768
-4116,-79302,-0.0353322513401508,0.0223857238888741,0.0577179752290249,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,27.339244842529297,15.951146125793457,411.9999694824219,412.0,4.516162872314453
-2565,-70173,-0.381329387426376,0.29232719540596,0.673656582832336,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.5379581451416,23.340681076049805,809.0,802.3999633789062,3.9905481338500977
-3.8934,-86931,-0.366328954696655,0.286869585514069,0.653198540210724,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.3312931060791,23.422021865844727,15.800000190734863,15.80000114440918,4.258139610290527
-2.6115,-73227,-0.374646127223969,0.288964778184891,0.663610935211182,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.39983367919922,23.000972747802734,755.4999389648438,749.5,3.934624195098877
-2.1051,-67902,-0.354085594415665,0.280305445194244,0.634391069412231,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.447021484375,23.267473220825195,588.7000732421875,553.2999877929688,4.110054969787598
-3.2295,-86184,-0.365365147590637,0.286276519298553,0.651641666889191,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.2373104095459,23.384939193725586,10.200000762939453,10.100001335144043,4.165599346160889
-2.5887,-86175,-0.376171886920929,0.292168080806732,0.668339967727661,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.315025329589844,23.48586654663086,14.90000057220459,14.90000057220459,4.1220927238464355
-3.3096,-69423,-0.356377720832825,0.281368523836136,0.637746214866638,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.856931686401367,23.2244873046875,730.800048828125,722.0000610351562,3.8879685401916504
-2.5521,-81588,-0.16326068341732,0.114725776016712,0.277986466884613,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.146690368652344,22.486194610595703,14.100000381469727,14.100000381469727,3.787386178970337
-4.0329,-80847,-0.3630450963974,0.283922612667084,0.646967709064484,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.778491973876953,21.035743713378906,17.099998474121094,17.100000381469727,4.722111701965332
-2.9115,-78561,-0.370780229568481,0.289716303348541,0.660496532917023,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,12.833571434020996,6.47133207321167,550.9999389648438,543.7999267578125,2.9258527755737305
-2.9118,-75504,-0.348952502012253,0.270124763250351,0.619077265262604,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.25974464416504,23.124893188476562,767.4000244140625,765.4000244140625,3.7984769344329834
-3.3735,-74769,-0.377126127481461,0.292253345251083,0.669379472732544,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.29693031311035,23.041969299316406,866.9999389648438,866.0999755859375,3.8440439701080322
-4155,-79308,-0.356441646814346,0.27922523021698,0.635666847229004,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,27.052562713623047,15.510228157043457,421.3999938964844,420.5,4.481899738311768
-4.0929,-81591,-0.369764596223831,0.288100212812424,0.657864809036255,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.218961715698242,21.44599723815918,2.6999998092651367,2.6999998092651367,3.6720290184020996
-3.3345,-67887,-0.199442535638809,0.143763348460197,0.343205869197845,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.70338821411133,24.22541046142578,583.5,568.6000366210938,4.0080389976501465
-3.6825,-77781,-0.176336005330086,0.120056852698326,0.296392858028412,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.839599609375,22.174285888671875,1011.7999877929688,1008.2999267578125,3.715998649597168
-3.7515,-77055,-0.360567033290863,0.28436154127121,0.644928574562073,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.87479591369629,22.527647018432617,764.0001220703125,754.800048828125,3.66788387298584
-4.0293,-87696,-0.375552475452423,0.291344523429871,0.666896998882294,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.445476531982422,23.494905471801758,14.30000114440918,14.200000762939453,4.2606120109558105
-4.3194,-81624,-0.373531430959702,0.290691822767258,0.664223253726959,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,21.931289672851562,21.078454971313477,1.4000000953674316,1.4000000953674316,3.5765390396118164
-2079,-69.42,-0.358510404825211,0.281735569238663,0.640245974063873,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.963088989257812,23.03057098388672,716.0,697.5,3.9802675247192383
-3.8328,-80.1,-0.36399519443512,0.285049855709076,0.649045050144196,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,29.35964584350586,18.33112144470215,264.3000183105469,262.79998779296875,3.7971577644348145
-3.6555,-79326,-0.366646766662598,0.286474138498306,0.653120875358582,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,14.899572372436523,3.4701790809631348,275.2999572753906,275.29998779296875,3.4337239265441895
-4.0107,-85395,-0.365624368190765,0.286216706037521,0.651841044425964,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.806562423706055,22.976572036743164,10.200000762939453,10.100000381469727,4.086675643920898
-3.9672,-71.7,-0.373407304286957,0.291211545467377,0.664618849754333,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.0462532043457,23.306734085083008,690.3999633789062,687.3999633789062,4.053570747375488
-3.9186,-82347,-0.0395156145095825,0.0219701621681452,0.0614857748150826,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.11587905883789,21.28878402709961,3.5999999046325684,3.5999999046325684,3.5341312885284424
-3.5034,-73989,-0.365156650543213,0.287383049726486,0.652539730072021,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.944915771484375,23.208406448364258,1008.9000854492188,1007.4000854492188,3.8888490200042725
-3.4416,-85.41,-0.345200657844543,0.27406120300293,0.619261860847473,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.950510025024414,23.12972068786621,6.90000057220459,6.90000057220459,4.092073440551758
-2.2461,-83112,-0.383025974035263,0.29522117972374,0.678247153759003,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.169946670532227,22.428611755371094,1.0,0.8000000715255737,3.761399030685425
-2436,-73224,-0.355246067047119,0.278614699840546,0.633860766887665,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.694881439208984,23.156936645507812,874.0999145507812,867.5999145507812,4.008396148681641
-4.1286,-69429,-0.36312609910965,0.285859495401382,0.648985624313354,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.77475929260254,24.641721725463867,753.699951171875,751.2999267578125,3.892268419265747
-4.2528,-72465,-0.383989334106445,0.296876519918442,0.680865883827209,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.99432945251465,23.113170623779297,751.7999877929688,746.699951171875,3.89634108543396
-4.1259,-70182,-0.369735449552536,0.286980599164963,0.656716048717499,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.689987182617188,23.872926712036133,808.2000122070312,800.800048828125,3.849313497543335
-2.7963,-75513,-0.367799431085587,0.286608070135117,0.654407501220703,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.071500778198242,22.902572631835938,828.6998901367188,826.8999633789062,3.776463031768799
-2.1453,-66393,-0.364203035831451,0.284673631191254,0.648876667022705,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.630184173583984,24.55020523071289,477.6000061035156,449.3999938964844,4.148889064788818
-3.3003,-86925,-0.380781233310699,0.295294940471649,0.676076173782349,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.403284072875977,23.542400360107422,9.700000762939453,9.700000762939453,4.205211639404297
-3.7398,-81.6,-0.353550672531128,0.280459821224213,0.634010493755341,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.34451675415039,21.621994018554688,4.400000095367432,4.400000095367432,3.6895768642425537
-3.4986,-85416,-0.382669359445572,0.295107632875443,0.677776992321014,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.926151275634766,23.107927322387695,6.800000190734863,6.800000190734863,4.0906500816345215
-3834,-79323,-0.358707368373871,0.28173890709877,0.640446305274963,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,15.767300605773926,7.127101898193359,374.2000427246094,374.0000305175781,3.30977201461792
-3.5541,-65613,-0.36966809630394,0.288556575775146,0.658224701881409,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.86069869995117,23.82844352722168,385.7000427246094,379.3000183105469,4.267629623413086
-3.9366,-78567,-0.384934812784195,0.295345067977905,0.680279850959778,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,21.42608642578125,14.948286056518555,739.5000610351562,732.699951171875,3.207545518875122
-2.6859,-86946,-0.367146521806717,0.286210805177689,0.653357326984406,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.455081939697266,23.602188110351562,8.90000057220459,8.90000057220459,4.1994309425354
-3.6837,-83133,-0.381120443344116,0.295177131891251,0.676297545433044,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.587697982788086,21.778160095214844,2.1000001430511475,2.1000001430511475,3.6432881355285645
-3.7992,-68673,-0.385562241077423,0.296063601970673,0.681625843048096,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.02320861816406,23.37128448486328,720.1000366210938,705.5000610351562,3.900146722793579
-2.7894,-81612,-0.388227254152298,0.297945022583008,0.686172246932983,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.98199462890625,22.327899932861328,12.09999942779541,12.09999942779541,3.7867283821105957
-2.6373,-75531,-0.378755837678909,0.292278289794922,0.671034097671509,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.038436889648438,22.954341888427734,921.699951171875,912.9000244140625,3.741234540939331
-3.1722,-83.88,-0.384051024913788,0.29395592212677,0.678006947040558,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.21619987487793,22.487485885620117,1.9000000953674316,1.9000000953674316,3.8130199909210205
-3.7794,-70185,-0.368595510721207,0.286380499601364,0.654976010322571,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.65047836303711,23.306743621826172,896.5,888.8999633789062,3.872133731842041
-3.8697,-83904,-0.373939901590347,0.290333867073059,0.664273738861084,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.103313446044922,22.367712020874023,1.899999976158142,1.9000000953674316,3.831655979156494
-2.9253,-77793,-0.385793834924698,0.29719004034996,0.682983875274658,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,29.33146095275879,21.118724822998047,1063.5,1047.4000244140625,3.6866536140441895
-2.2269,-82374,-0.378418654203415,0.29308956861496,0.671508193016052,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.03936004638672,22.321840286254883,1.3000000715255737,1.2999999523162842,3.7458724975585938
-2.4819,-74769,-0.377126127481461,0.292253345251083,0.669379472732544,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.994384765625,23.010272979736328,811.7000122070312,806.5000610351562,3.8491568565368652
-2.9184,-81612,-0.388227254152298,0.297945022583008,0.686172246932983,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.827259063720703,22.1873836517334,16.200000762939453,16.200000762939453,3.756852865219116
-3966,-65.61,-0.392497152090073,0.299961656332016,0.692458808422089,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,34.105770111083984,23.700393676757812,399.70001220703125,391.0999755859375,4.2918267250061035
-2.7315,-71706,-0.346067816019058,0.273655831813812,0.619723677635193,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.537765502929688,22.98760986328125,746.2999877929688,734.3999633789062,3.928281784057617
-3.7869,-67152,-0.357122480869293,0.281394600868225,0.638517081737518,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.0118522644043,23.441293716430664,483.79998779296875,452.6000061035156,4.106241703033447
-3.3864,-67887,-0.199442535638809,0.143763348460197,0.343205869197845,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.86357116699219,23.751306533813477,508.0,495.6999816894531,4.009237766265869
-4248,-81606,-0.377050310373306,0.291991949081421,0.669042229652405,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,21.972034454345703,21.19538688659668,1.1000001430511475,1.100000023841858,3.585805654525757
-2.0799,-85.41,-0.345200657844543,0.27406120300293,0.619261860847473,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.195892333984375,23.37637710571289,12.899999618530273,12.899999618530273,4.031303405761719
-3.4593,-67155,-0.363202720880508,0.284888535737991,0.6480912566185,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.00267791748047,23.441308975219727,499.79998779296875,491.70001220703125,4.0851731300354
-2184,-85392,-0.198145493865013,0.141576066613197,0.33972156047821,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.16042137145996,23.36025047302246,13.80000114440918,13.80000114440918,4.038962364196777
